,establishment_id,Preds,establishment_name,latitude_x,longitude_x,label
403,9008274,1,king's cafe,43.654243,-79.4019,Infraction
404,10574567,1,haute coffee,43.6756270407,-79.4027366958,Infraction
405,9010932,1,banh mi nguyen huong food co ltd,43.653763,-79.39846999999997,Infraction
406,10402219,1,hong shing chinese restaurant,43.6549181388,-79.386869421,Infraction
407,10479892,0,moberly natural foods,43.6857659345,-79.3141538502,Pass
408,10249631,1,bakery & restaurant el quetzal,43.700056957,-79.510475847,Infraction
409,10436726,1,sushi california,43.6776501987,-79.4456682151,Infraction
410,10510818,1,the keg steakhouse & bar,43.6450516712,-79.398832711,Infraction
411,9015095,1,sushi on bloor,43.6655,-79.409424,Infraction
412,10501194,1,bang bang,43.646351667299996,-79.4193344432,Infraction
413,10556242,0,planet fun,43.723012992,-79.2936700046,Pass
414,10546432,1,bamboo buddha,43.643528,-79.40507,Infraction
415,10581811,1,nguyen huong vietnamese sandwiches,43.832199767,-79.2661551252,Infraction
416,10377603,1,darvish restaurant,43.6633803482,-79.3841660355,Infraction
417,10307901,1,asian legend,43.7884207482,-79.2673011987,Infraction
418,10290476,1,cool runnings,43.683401033100004,-79.3001279247,Infraction
419,10431473,1,slab burgers,43.6681907733,-79.38834177310001,Infraction
420,10482505,1,thai bowl,43.6606164951,-79.3840353784,Infraction
421,10585560,0,gingerman restaurant,43.707776652,-79.296207046,Pass
422,10191924,1,kowloon seafood dim sum restaurant,43.656128,-79.39255,Infraction
423,10387864,1,dynasty chinese cuisine,43.6709437752,-79.3909019981,Infraction
424,10221251,0,broadview convenience,43.677241001800006,-79.3590279204,Pass
425,10185511,1,ghazale,43.665245,-79.41067,Infraction
426,10609140,1,koryo,43.7643839644,-79.4119660594,Infraction
427,10569457,1,pho challenge,43.6886433558,-79.3482427819,Infraction
428,10507002,1,caribbean taste,43.671542861300004,-79.3779792403,Infraction
429,10562267,1,hakka bros,43.75408533939999,-79.4877257579,Infraction
430,10522262,0,share tea,43.665095564,-79.3848362319,Pass
431,10558040,1,casa sushi,43.67768388010001,-79.3500004133,Infraction
432,10577312,1,the bagel house express,43.713900445,-79.4001787532,Infraction
433,10356090,1,ali baba,43.65372,-79.451355,Infraction
434,10481394,1,montana's #3011,43.786577933000004,-79.4717353569,Infraction
435,10615420,1,the sandwich delight,43.661062998599995,-79.3873916357,Infraction
436,10279215,1,tone tai supermarket,43.78608126979999,-79.3518188272,Infraction
437,10485939,1,nova era bakery & pastry,43.6758709062,-79.4538722508,Infraction
438,10318018,1,popeye's chicken and biscuts,43.8162965418,-79.2934111212,Infraction
439,10451222,1,hawthorne,43.6525396289,-79.3761942758,Infraction
440,10632678,1,francobollo,43.7344495328,-79.4194108011,Infraction
441,10233231,1,mamma's pizza,43.76409351939999,-79.41130307739999,Infraction
442,9001195,1,baskin-robbins,43.8092662589,-79.2636803249,Infraction
443,9000836,1,astoria,43.6778384565,-79.3518281522,Infraction
444,10576391,1,salus,43.661153436199996,-79.381630281,Infraction
445,10447563,0,trapezzi,43.6778956713,-79.3489540035,Pass
446,10531636,1,firkin on bloor,43.6704459492,-79.3847192121,Infraction
447,10555818,1,mii sandwich,43.6566929463,-79.3806913717,Infraction
448,10614482,0,sweet jesus,43.66597406050001,-79.408159418,Pass
449,10581330,1,ilhas de bruma,43.65245,-79.43356,Infraction
450,10609975,0,ama,43.644855,-79.41597,Pass
451,10365468,0,brooklynn,43.642796000000004,-79.426186,Pass
452,9006249,0,golden stove restaurant,43.614610647,-79.4892302374,Pass
453,10560218,1,indian street food co,43.708047926000006,-79.3757973313,Infraction
454,10548208,0,bambi's,43.649326,-79.424515,Pass
455,10296056,1,sidecar,43.655296,-79.41309,Infraction
456,9001180,0,baskin-robbins,43.7470273179,-79.38466643539998,Pass
457,10513164,0,ruyi garden,43.627520000000004,-79.49784,Pass
458,10538886,1,the pie commission,43.6509790443,-79.4117634655,Infraction
459,10406629,1,the loop,43.6803636638,-79.2872595426,Infraction
460,9011828,1,perla,43.655556,-79.41156,Infraction
461,10299391,0,noah's natural foods,43.66851718310001,-79.385712212,Pass
462,10441943,1,momofuku - noodle bar,43.64937000000001,-79.3859,Infraction
463,10441943,1,momofuku - noodle bar,43.64937000000001,-79.3859,Infraction
464,10559002,1,marron bistro,43.7005505029,-79.4287005982,Infraction
465,10594230,1,coco fresh tea & juice,43.655807,-79.399055,Infraction
466,10218912,0,tim & sue's no frills,43.6642544488,-79.4686313289,Pass
467,10369891,0,sweet olenka's,43.602141860699994,-79.5002810015,Pass
468,10454400,0,gerhard's cafe,43.7756454847,-79.241335174,Pass
469,9014609,0,starbucks coffee,43.7041633637,-79.4118927628,Pass
470,10492158,0,food depot international inc.,43.6269454424,-79.5275772179,Pass
471,10585469,0,freshii,43.647427,-79.38324,Pass
472,10385050,0,godiva chocolatier,43.64709000000001,-79.38032,Pass
473,10608767,0,nd sushi,43.657355717,-79.40468805020001,Pass
474,9009044,1,loblaws,43.6840837697,-79.4153079311,Infraction
475,10520957,1,pour boy,43.655327,-79.41334,Infraction
476,10471640,1,davidson's valu-mart,43.686367775200004,-79.3125039549,Infraction
477,10601426,1,the bagel stop,43.670761739899994,-79.3854414271,Infraction
478,10245519,1,duke of gloucester,43.6680097155,-79.38547897560001,Infraction
479,10494089,0,richview bakery & bistro,43.679700787899996,-79.5467827384,Pass
480,10332094,1,sheherzade persian grill and dizi,43.656742,-79.40697,Infraction
481,9002378,1,canoe,43.6472394654,-79.38122802689999,Infraction
482,10275898,0,gorhegorhe,43.66376500000001,-79.41773,Pass
483,10446513,0,jabistro,43.64976,-79.38818,Pass
484,10357918,1,om restaurant,43.640384999999995,-79.43760999999998,Infraction
485,10212935,1,genghis khan mongolian grill,43.7269050509,-79.34211175189999,Infraction
486,10549736,1,the burger's priest,43.6660359455,-79.4078635528,Infraction
487,10547054,1,pattaya,43.6738010635,-79.2828043857,Infraction
488,10554621,1,taste of western china,43.786718641899995,-79.27083763510001,Infraction
489,10488725,0,tango palace coffee company,43.6626901653,-79.333778006,Pass
490,9413205,0,island breeze restaurant,43.6777495333,-79.4960065984,Pass
491,10549398,1,starbucks,43.6562581763,-79.3882231911,Infraction
492,10384540,1,popeye's,43.776286863100005,-79.23503356229999,Infraction
493,10594201,1,rikkochez,43.6771176004,-79.3532100316,Infraction
494,10592141,1,mexitaco,43.708631593199996,-79.2955864571,Infraction
495,10523915,0,subway,43.81178221850001,-79.3333114081,Pass
496,10526792,0,pancer's original deli,43.740744239499996,-79.4353838245,Pass
497,10226288,1,the sandwich board,43.6881141183,-79.3953412919,Infraction
498,10561453,0,shoppers drug mart,43.5955007595,-79.52998560510001,Pass
499,9005880,0,galleria smoker's choice,43.66825,-79.441284,Pass
500,10598826,0,oak island,43.647316,-79.41998000000002,Pass
501,10550388,0,fat bastard burrito co.,43.6397732434,-79.4214202031,Pass
502,10492229,1,pusateri fruit market,43.665553610299995,-79.3805927754,Infraction
503,10458136,1,church street garage,43.6648323028,-79.3803592746,Infraction
504,10466130,1,house of ann,43.658714,-79.44100999999998,Infraction
505,9000004,0,papino's pizza,43.7063038545,-79.5050230034,Pass
506,10631745,0,junction meats,43.66551,-79.46282,Pass
507,10544487,1,gino's pizza,43.65465,-79.42151,Infraction
508,9077984,1,edible arrangements,43.651745,-79.372765,Infraction
509,10415328,1,kfc,43.6992189766,-79.3864229975,Infraction
510,10353884,1,pancho's bakery,43.654778,-79.40211500000002,Infraction
511,9044689,0,tim hortons,43.653706,-79.40606,Pass
512,9393750,1,fran's restaurant,43.654523116899995,-79.37912763050001,Infraction
513,10372241,1,tofu village,43.663944,-79.41668,Infraction
514,10286289,0,second cup,43.73212830439999,-79.4564708266,Pass
515,9056782,1,baro gun pang bakery,43.7914746903,-79.4188030131,Infraction
516,10493724,1,martin's bakery,43.8212877386,-79.2459157881,Infraction
517,9002721,1,hollywood gelato,43.706778706499996,-79.3758896359,Infraction
518,10207773,1,sunny supermarket,43.790914270600005,-79.3666524716,Infraction
519,10369734,1,ho lee chow/the rusty nail pub,43.686573268400004,-79.3098625282,Infraction
520,10397426,0,espresso bar,43.653835,-79.39371,Pass
521,10546580,1,folly brewpub,43.653675,-79.42596999999998,Infraction
522,10628979,0,mr pide,43.6797982636,-79.3415707395,Pass
523,10551467,1,pizza nova,43.7758813975,-79.4142442292,Infraction
524,10604558,1,saving gigi,43.662144,-79.42449,Infraction
525,10481106,0,subway,43.64709000000001,-79.38032,Pass
526,10464752,1,the burger's priest,43.6484011467,-79.3973162211,Infraction
527,9390095,1,randy's take out,43.6971831075,-79.4423910199,Infraction
528,10363894,1,celena's bakery,43.6856404296,-79.3143669257,Infraction
529,10354718,0,mcdonald's,43.7326500964,-79.4046030526,Pass
530,10279717,1,walmart supercentre,43.833413585600006,-79.25441171760001,Infraction
531,9010070,1,mezzetta restaurant,43.681545139099995,-79.4253707342,Infraction
532,10495402,1,burrito boyz,43.65538400000001,-79.41305,Infraction
533,10574784,1,colaba junction,43.661135717700006,-79.3856051945,Infraction
534,10511102,1,timothy's,43.7801817721,-79.4159593685,Infraction
535,10415292,1,swiss chalet,43.656017,-79.435234,Infraction
536,10368666,0,best western executive inn,43.7836721507,-79.2373934841,Pass
537,10549131,0,subway,43.6652778278,-79.46608019140001,Pass
538,10444735,1,hazel's diner,43.7021252653,-79.3873966386,Infraction
539,10424859,0,the manna,43.6636,-79.418205,Pass
540,9418108,1,amato pizza,43.660442212700005,-79.3823879086,Infraction
541,10449350,0,pizza pizza,43.64948,-79.370995,Pass
542,10437407,1,shawarma's king,43.6533511546,-79.37563857939999,Infraction
543,9017324,1,wayne gretzky's,43.64532,-79.39191,Infraction
544,10362331,0,the fifth social club,43.64935300000001,-79.389854,Pass
545,10362331,1,the fifth social club,43.64935300000001,-79.389854,Infraction
546,10423690,0,davids tea,43.7301207882,-79.4038082336,Pass
547,10431176,0,the oxley,43.6705852758,-79.39304055630002,Pass
548,10483810,0,pili pili,43.7449621858,-79.2982363212,Pass
549,10391353,1,naan & kabob,43.7425184517,-79.305221816,Infraction
550,10486330,1,tim hortons,43.641242999999996,-79.376564,Infraction
551,10447558,1,mamma's pizza,43.6779623813,-79.3489060508,Infraction
552,9008310,0,kingsway meat products,43.650336066899996,-79.480967226,Pass
553,10575953,1,lei yue mun steam hot pot,43.8262517346,-79.2773645162,Infraction
554,10574139,1,lasa by lamesa,43.682305195699996,-79.42397892449999,Infraction
555,10594588,0,isaan der,43.665291716000006,-79.4679814302,Pass
556,10522286,1,homemade ramen,43.652229999999996,-79.39765,Infraction
557,10415462,1,pantry,43.7281060667,-79.4320913777,Infraction
558,10474151,0,moxie's grill and bar,43.646609999999995,-79.38457,Pass
559,10616296,1,meet dumplings,43.6680097155,-79.38547897560001,Infraction
560,9050255,1,doner kebab house,43.6590463723,-79.3816586186,Infraction
561,10367715,1,liberty shawarma,43.639465,-79.42121999999998,Infraction
562,10614726,0,shoppers drug mart,43.7366496981,-79.2472591423,Pass
563,10401186,1,hoops sports bar & grill,43.773537942299996,-79.4929470014,Infraction
564,10530348,1,cora pizza,43.663321999999994,-79.402466,Infraction
565,10621548,0,second cup,43.64216,-79.37748,Pass
566,10565900,1,la prep,43.6527497159,-79.37885396680001,Infraction
567,10453202,1,baka gallery cafe,43.6510962944,-79.4775988899,Infraction
568,10600451,1,brick farm breakfast,43.6861672983,-79.311908387,Infraction
569,10586748,1,saigon lotus,43.654315999999994,-79.399,Infraction
570,10449620,1,bar hop,43.64563,-79.393555,Infraction
571,10598524,1,sagano,43.7770788394,-79.2826591011,Infraction
572,10349749,0,golden asian cuisine,43.7113836679,-79.5652441779,Pass
573,10359713,1,harvey's,43.715413325,-79.4554798051,Infraction
574,10398699,0,college variety plus,43.654434,-79.4225,Pass
575,9393405,1,subway,43.64391,-79.40318,Infraction
576,10510346,1,big bite burrito,43.7659667191,-79.1907588193,Infraction
577,10515734,0,tim hortons,43.647565243900004,-79.3702118147,Pass
578,10475654,0,toji sushi japanese cuisine,43.6451083914,-79.53250598300001,Pass
579,10527987,0,mayflower chinese food,43.6916310475,-79.5318478771,Pass
580,10484292,1,pita ikram,43.6923286436,-79.4408518788,Infraction
581,10328787,1,metro,43.70715757399999,-79.399083527,Infraction
582,10528120,1,chef's depot,43.8240898768,-79.24881438220001,Infraction
583,10385335,1,louis authentic gyros,43.6775951359,-79.3504359118,Infraction
584,10433652,1,stack,43.7292981343,-79.403003486,Infraction
585,10619442,1,la chilaca taqueria,43.654778,-79.40211500000002,Infraction
586,10273747,1,panino cappuccino,43.7386125485,-79.5396600449,Infraction
587,10287018,1,city fried chicken & pizza,43.6806035525,-79.3375628074,Infraction
588,10349076,1,ho jan chinese restaurant,43.6613866745,-79.3804381784,Infraction
589,10570075,1,dbarkadz filipino cuisine,43.7683738085,-79.2680006131,Infraction
590,9058095,1,amnesia bar & grill,43.665240000000004,-79.41094,Infraction
591,10292572,1,fynn's of temple bar,43.644894,-79.39726999999998,Infraction
592,9014646,0,starbucks,43.700816521499995,-79.4275182586,Pass
593,9008083,1,katz's deli and corned beef emporium,43.7214636264,-79.4569059168,Infraction
594,9053901,1,cafe crepe,43.650032,-79.39084,Infraction
595,10469883,1,fox and fiddle restaurant,43.7543111852,-79.3495850623,Infraction
596,9004204,0,dickie's no frills,43.7255274874,-79.2994863159,Pass
597,10533836,0,aroma espresso bar,43.7360092163,-79.4204877563,Pass
598,10281054,1,cherry bomb cafe,43.641495,-79.44705,Infraction
599,10434803,0,starbucks coffee,43.7248986221,-79.4025375005,Pass
600,10590231,1,gabby's,43.7092821358,-79.3849832189,Infraction
601,9011438,0,ottway herbalist,43.727863733599996,-79.4032186362,Pass
602,10464629,1,balzac's coffee,43.671887524700004,-79.3866732078,Infraction
603,10574767,0,faryab restaurant,43.7425184517,-79.305221816,Pass
604,9008783,0,lee's palace,43.665478,-79.409515,Pass
605,10489114,0,bagel & co,43.649029999999996,-79.383804,Pass
606,10433183,1,4c broast chicken,43.7428546164,-79.3078154779,Infraction
607,10598308,1,pizza pizza,43.659501775500004,-79.384784922,Infraction
608,10292822,1,la cubana ossington,43.646202,-79.41968,Infraction
609,10510971,0,mcdonald's,43.7176291241,-79.5701692449,Pass
610,9393282,1,bryan's bbq,43.664673,-79.41332,Infraction
611,10600910,1,the broadvew hotel/civic,43.65906991560001,-79.3500765049,Infraction
612,10592086,0,bside beauty,43.66264175479999,-79.3339942678,Pass
613,10361542,1,tim choi chinese food,43.74520620000001,-79.2202817,Infraction
614,10590451,1,chicken place,43.7647672663,-79.4756184649,Infraction
615,10251751,1,mill street brew pub,43.65072,-79.358025,Infraction
616,10335485,1,lucky moose food mart,43.653603000000004,-79.39435999999998,Infraction
617,10417751,1,mullins,43.655559999999994,-79.41154,Infraction
618,10187687,1,danforth roti shop,43.6898175988,-79.2954643904,Infraction
619,10408512,1,cafe belong,43.683791937799995,-79.3656312042,Infraction
620,10580757,1,kaboom chicken,43.6591626717,-79.3494428768,Infraction
621,10220411,0,alex farm products,43.662712,-79.519554,Pass
622,10482232,1,panago pizza,43.7083196417,-79.39262487159999,Infraction
623,10228718,0,herbal depot,43.7682888442,-79.4122783256,Pass
624,10544092,1,not just noodles,43.6650283082,-79.38480524939999,Infraction
625,9021383,1,he he long,43.791059356400005,-79.3666871063,Infraction
626,10497246,1,o'grady's,43.6644746613,-79.3808146607,Infraction
627,10452690,1,thai bright,43.65413,-79.3911,Infraction
628,10466559,0,crave grill house,43.735458502,-79.6058244421,Pass
629,10608567,1,the simple kitchen,43.64139,-79.44698000000002,Infraction
630,9399445,1,mayday malone's pub,43.67248,-79.41425,Infraction
631,9003283,0,coffee time donuts,43.6834672034,-79.5924566252,Pass
632,9004000,1,daniel et daniel catering,43.66425,-79.36813000000002,Infraction
633,10556821,1,smash ping pong,43.658814376,-79.35135652529999,Infraction
634,10359377,1,hero certified burgers,43.649708000000004,-79.37813,Infraction
635,10516281,0,hub coffee,43.6669,-79.43158000000003,Pass
636,10335838,0,ed's real scoop,43.660809415799996,-79.3420313929,Pass
637,10579835,1,pariwar restaurant,43.742668857,-79.30864640739999,Infraction
638,10449364,0,blue butterfly montessori school,43.6491414488,-79.3916621168,Pass
639,10503418,1,chinese dumpling house,43.664482,-79.4142,Infraction
640,10432377,1,bairrada churrasqueira grill express,43.64986,-79.43399000000002,Infraction
641,10528271,0,sotto sotto,43.673749854300006,-79.396506333,Pass
642,10235144,0,z bar & grille,43.6908069592,-79.4713514381,Pass
643,10501199,0,starbucks,43.650040000000004,-79.38558,Pass
644,10443629,1,sip wine bar,43.709815512,-79.3985382055,Infraction
645,9018724,0,black eagle,43.6641414211,-79.380086244,Pass
646,10575535,1,asa sushi,43.6497796095,-79.48502048659999,Infraction
647,10574361,1,the power visions,43.6566929463,-79.3806913717,Infraction
648,10580253,1,la prep,43.646374,-79.38410999999998,Infraction
649,10317024,1,good view restaurant,43.6568809595,-79.3762066011,Infraction
650,10560388,1,double sushi,43.6893065833,-79.2956178561,Infraction
651,10413063,1,f'amelia,43.667313,-79.368935,Infraction
652,9022002,1,golden griddle,43.70842021470001,-79.36304002359999,Infraction
653,9016412,0,tinnel's patties,43.6908671832,-79.4709744333,Pass
654,10350323,1,the bulging burger,43.6732102637,-79.2835883751,Infraction
655,10215250,1,asian  legend,43.7906501901,-79.367237817,Infraction
656,9011013,0,noah's,43.666909999999994,-79.403275,Pass
657,10579331,0,cafe moi,43.6699876097,-79.3899052013,Pass
658,9043901,0,pizza pizza,43.7252376701,-79.28989055689999,Pass
659,10398144,1,tianjin dumpling restaurant,43.7854274924,-79.2796037147,Infraction
660,10525791,0,queen's quay convenience,43.63819,-79.39005,Pass
661,10523804,1,havana coffee bar,43.674652,-79.39694,Infraction
662,10588116,1,round the horn,43.64909,-79.45012,Infraction
663,9006401,0,granite club - main kitchen,43.7327401671,-79.3815163387,Pass
664,10382524,1,harry's drive in,43.7493756294,-79.2772738222,Infraction
665,10451939,0,shoppers drug mart,43.670761739899994,-79.3854414271,Pass
666,10587131,0,halibut house fish & chips-lakeshore,43.601957641700004,-79.501146866,Pass
667,10543985,1,forth ave kitchen and bar,43.684695304099996,-79.3184395425,Infraction
668,10556771,1,vips sushi,43.7766291685,-79.4137201061,Infraction
669,10393347,1,gelato simply italian,43.7020487518,-79.3977036049,Infraction
670,10548206,1,bendale restaurant,43.7573134855,-79.2386016765,Infraction
671,10556130,1,toma burger addiction,43.646305,-79.40888000000002,Infraction
672,10514879,0,dandylion,43.642666,-79.42658,Pass
673,10352007,1,cake house bakery,43.756185804,-79.51856934029999,Infraction
674,10566215,1,watson's,43.6481,-79.39486,Infraction
675,9000287,0,ace bakery,43.7059029503,-79.46997505899999,Pass
676,10629500,1,gino's pizza,43.792281400200004,-79.4453990022,Infraction
677,10595395,1,cano restaurant,43.67871682609999,-79.44062251390001,Infraction
678,9006951,1,hiro sushi restaurant,43.650528,-79.37132,Infraction
679,9017924,1,yumei sushi,43.6713455644,-79.29488703279999,Infraction
680,10566595,0,subway sandwiches and salads,43.7714585991,-79.41312575939999,Pass
681,10278238,0,foxley,43.64862,-79.42036,Pass
682,9011185,1,oakham house cafe/ram in the rye,43.6580306852,-79.37812547819999,Infraction
683,10454105,0,little caesar's,43.6658590983,-79.48452083229999,Pass
684,10514712,0,la revolucion,43.66551,-79.46426,Pass
685,10559000,1,kwan at york mills,43.7536411183,-79.3578541522,Infraction
686,10344845,0,balsamico,43.7015464652,-79.3970114885,Pass
687,10499964,0,balzac's coffee,43.648375226400006,-79.3721770555,Pass
688,10541074,1,neo coffee bar,43.6507246783,-79.3690484589,Infraction
689,10590609,1,blackgold cafe,43.7889052409,-79.2686815546,Infraction
690,10450254,0,kothur indian cuisine,43.6144398954,-79.4886415619,Pass
691,10594054,0,starving artist,43.701547848400004,-79.3870834839,Pass
692,9402158,1,alleycatz,43.710290449300004,-79.398841554,Infraction
693,10521974,0,rocco restaurant & bar,43.6299690674,-79.4768670603,Pass
694,10405652,0,244 pizza & wings,43.6871963188,-79.4905453988,Pass
695,9014645,0,starbucks coffee co,43.671054265,-79.38676803140001,Pass
696,10403292,0,ice 'n cake,43.734403932,-79.345058288,Pass
697,9011739,1,patty king,43.773560698800004,-79.2680483815,Infraction
698,10450760,0,starbucks,43.6692027462,-79.3935490887,Pass
699,10545463,1,hero burgers,43.7297682387,-79.4037933075,Infraction
700,10601371,1,cafe cancan,43.662791999999996,-79.40341,Infraction
701,10548359,0,sushi run,43.6447921206,-79.5220190524,Pass
702,10594172,1,mi'hito sushi laboratory,43.6575355733,-79.4008919705,Infraction
703,10585797,1,very peri chicken,43.7802543761,-79.2997386522,Infraction
704,10528999,1,u-naru sushi,43.6573721494,-79.3874374634,Infraction
705,10488530,1,sushi on gerrard,43.6690234322,-79.3373870295,Infraction
706,10394087,0,european patisserie,43.645667361499996,-79.53211643350001,Pass
707,10575836,0,seoul food,43.672070812799994,-79.3770136518,Pass
708,10421604,0,leslieville pumps,43.6605947566,-79.3405298363,Pass
709,10453296,0,mabel's,43.6431092381,-79.4250692347,Pass
710,10470486,1,early bird espresso & brew bar,43.6472952414,-79.4024986174,Infraction
711,10616793,0,subway,43.6531426477,-79.57334035699999,Pass
712,10316223,1,muckish irish pub,43.7200708959,-79.2840067523,Infraction
713,10410630,1,swiss chalet,43.70773547,-79.3445088831,Infraction
714,10305790,1,taste of shawarma,43.7010598214,-79.4521129763,Infraction
715,10450690,1,playa cabana cantina,43.665232608100006,-79.465557018,Infraction
716,10531573,1,old school,43.6519839846,-79.4084136806,Infraction
717,10432129,0,al-meezan spicy grill ltd.,43.72076134050001,-79.6132887926,Pass
718,10511497,0,get well,43.649156463900006,-79.4219806273,Pass
719,10508621,0,pizzaiolo gourmet pizza,43.5981268931,-79.5187370135,Pass
720,10610103,1,chick fiesta,43.8212877386,-79.2459157881,Infraction
721,10272293,1,gallery sushi,43.654427,-79.390335,Infraction
722,10223954,1,thai express,43.648685,-79.38023000000003,Infraction
723,10372133,0,pizza pizza,43.639874,-79.381424,Pass
724,10585772,1,burger king,43.6548192205,-79.3799118412,Infraction
725,10437426,1,lunch box,43.654633000000004,-79.45969000000002,Infraction
726,10497917,1,smoque n'bones,43.645744,-79.410774,Infraction
727,10326354,0,shoppers drug mart,43.65616,-79.40853,Pass
728,10204662,1,pogue mahone pub & kitchen,43.660642932399995,-79.3853820754,Infraction
729,10516580,1,soco kitchen + bar,43.643023188,-79.383787791,Infraction
730,10366139,1,marche restaurant,43.647476,-79.37849,Infraction
731,10433363,0,tim hortons,43.754823906700004,-79.4432380311,Pass
732,10588689,0,mika sushi,43.777915671,-79.308829837,Pass
733,10493417,0,patties express,43.6579300924,-79.3820571487,Pass
734,9009921,1,mcsorley's saloon & grill,43.704736669,-79.3751209026,Infraction
735,10379376,0,rowe farms,43.65129562550001,-79.4767866456,Pass
736,10515800,0,fat bastard burrito co.,43.6499521544,-79.48287350449999,Pass
737,10450647,1,7-eleven,43.6572375254,-79.3816345618,Infraction
738,10574478,1,la diperie,43.6777132097,-79.3522698021,Infraction
739,10420817,0,parlour,43.647858,-79.39016,Pass
740,10407849,1,tim hortons,43.7141297721,-79.3356475419,Infraction
741,10515663,1,purple penguin,43.6603343786,-79.34223721810001,Infraction
742,10608585,1,philthy philly's,43.658732311,-79.38218021819999,Infraction
743,10397497,1,poetry restaurant,43.655025,-79.402214,Infraction
744,10394300,1,nadege,43.680107175299995,-79.3906244754,Infraction
745,10627025,1,sushi kira,43.641242999999996,-79.44697,Infraction
746,9001571,1,bistro 422,43.656742,-79.40697,Infraction
747,10234927,1,vesta lunch,43.673145,-79.41429000000002,Infraction
748,10566765,0,shawarma frenzy,43.6880745346,-79.3480232745,Pass
749,10541573,1,turtle pizza,43.738303673699995,-79.2181159036,Infraction
750,9008486,1,la cocina de dona luz,43.6804467782,-79.4305700657,Infraction
751,10389345,1,domino's pizza,43.6867655606,-79.43882560189999,Infraction
752,10425176,1,real fruit bubble tea,43.669426699,-79.33929666430001,Infraction
753,10583208,1,the fresh tea shop,43.70715757399999,-79.399083527,Infraction
754,10591665,0,bulk food connoisseur,43.786517271,-79.416656014,Pass
755,10494058,0,alexandria falafel,43.641921999999994,-79.430176,Pass
756,10337881,0,pizza nova,43.64944000000001,-79.36544,Pass
757,10518847,1,green grotto tea room,43.815405183,-79.295097449,Infraction
758,10433556,1,ginger,43.6580035247,-79.3812407657,Infraction
759,10516759,0,shoppers drug mart,43.809178661000004,-79.222824993,Pass
760,9004181,0,diabolo's coffee bar,43.662647,-79.3954,Pass
761,10539970,1,runnymede health care centre-cafeteria,43.664182237700004,-79.4811296012,Infraction
762,10537134,1,haymishe bagel,43.718276931800006,-79.4292075667,Infraction
763,10456700,1,outrigger,43.67286662380001,-79.2878695896,Infraction
764,10486730,1,nandos flame grilled chicken,43.6620368663,-79.3865220794,Infraction
765,10563343,1,boba bubble tea,43.669399560100004,-79.30414278970001,Infraction
766,10575383,0,al pastor authentic mexican taquieria,43.66571265899999,-79.4689226759,Pass
767,9391120,1,khmer thai restaurant,43.6793815735,-79.43784961,Infraction
768,10565435,1,napoli vinces pizza,43.780214284399996,-79.4435932669,Infraction
769,10555819,1,fox and fiddle,43.6649719846,-79.38308314390001,Infraction
770,10603541,1,orient express,43.7855379462,-79.2756602038,Infraction
771,10351895,0,berber social,43.648033,-79.374374,Pass
772,10398776,0,suki japanese restaurant,43.688748911000005,-79.391928728,Pass
773,10565810,1,her father's cider bar & kitchen,43.662468,-79.40462,Infraction
774,10451373,1,kingyo,43.665825,-79.36858000000002,Infraction
775,10400583,0,tim hortons,43.596738866,-79.5248346517,Pass
776,9006712,1,harvey's,43.749474,-79.27619,Infraction
777,10373355,1,la palette,43.647822999999995,-79.40087,Infraction
778,10468264,1,shoeless joe's sports grill,43.7183849791,-79.455836005,Infraction
779,10580405,0,maison fou brasserie,43.6511561433,-79.47512262640001,Pass
780,10540889,0,black goat cafe,43.5967300518,-79.52258119439999,Pass
781,10546012,1,hero certified burgers,43.7592003864,-79.41070034180001,Infraction
782,10572240,1,barrio cerveceria,43.660541253299996,-79.3435420741,Infraction
783,10484125,0,brothers discount,43.649734,-79.43131,Pass
784,10322931,1,7-eleven,43.66668,-79.40437,Infraction
785,10329592,1,willy's jerk,43.760804253,-79.489641308,Infraction
786,10526485,1,sharetea,43.6565571028,-79.37797317350001,Infraction
787,9012255,1,pizza pizza,43.7696838257,-79.3757711673,Infraction
788,9001840,0,bravi ristorante,43.648476,-79.374954,Pass
789,10522432,1,tim hortons,43.6563758544,-79.3566130725,Infraction
790,10560324,1,guirei japanese,43.63661,-79.397354,Infraction
791,10555948,1,novotel hotel,43.768707484,-79.4143400816,Infraction
792,10295671,0,canyon creek chophouse,43.6893245158,-79.5845077262,Pass
793,10500186,1,nara sushi japanese restaurant,43.733919887,-79.4192640191,Infraction
794,10271028,0,courtyard marriott - front desk convenience,43.685652171099996,-79.5944560024,Pass
795,10463307,0,shoppers drug mart,43.7323221389,-79.4044927651,Pass
796,10564916,1,the chocolate messenger,43.7072078746,-79.3753896506,Infraction
797,10564916,0,the chocolate messenger,43.7072078746,-79.3753896506,Pass
798,10443795,1,gino's pizza/wing machine,43.659615,-79.436646,Infraction
799,10543196,1,ritz caribbean foods,43.7647359411,-79.19162960850001,Infraction
800,10450262,1,mamma's pizza,43.6722841833,-79.3873365334,Infraction
801,9002020,0,bun saigon,43.6517,-79.3978,Pass
802,10290380,0,shoppers drug mart,43.6421,-79.41141999999998,Pass
803,10474567,0,pizza depot,43.70091983100001,-79.511346949,Pass
804,10453652,0,the works,43.6487580418,-79.3741101645,Pass
805,10483284,1,harvest kitchen,43.662617,-79.40427,Infraction
806,9001368,0,belgian chocolate shop,43.6733074553,-79.2838354809,Pass
